nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped,drug_is_mapped,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE
NCT02654132,"An Open Label, Randomized Phase 2 Trial of Pomalidomide/Dexamethasone With or Without Elotuzumab in Relapsed and Refractory Multiple Myeloma (ELOQUENT-3)",COMPLETED,pomalidomide,CRBN,small_molecule,multiple myeloma,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.2,0.05,0.875,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.25,0.175,0.15,0.3,0.875,0.125,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.13,0.28,0.3313,12.8853
NCT00332163,"A Phase 2, Open-label, Randomized Clinical Trial of Skin Toxicity Treatment in Subjects Receiving Second-line FOLFIRI or Irinotecan Only Chemotherapy Concomitantly With Panitumumab",COMPLETED,panitumumab,EGFR,antibody,colorectal cancer,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.72,0.55,0.65,0.75,0.4,0.55,0.7,1.0,1.0,0.5960482985729967,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,1.0,0.7,0.8879999999999999,0.72,0.5960482985729967,1.0,0.275,0.5,0.3,0.7,0.8,0.85,78.1316,0.295,0.7526,0.3362,0.8592,16.1552
NCT02466009,Regorafenib in Adults 70 Years or Older With Metastatic Colorectal Cancer: A Phase II Study,COMPLETED,regorafenib,VEGFR2,small_molecule,colorectal cancer,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.278,0.24,0.5665467625899281,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858086,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.8633093525179855,0.6043165467625898,0.32999999999999996,0.3,0.5665467625899281,0.259,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2812,0.28,0.5444,12.4523
NCT00179309,A Randomized Pilot Phase II Study of Docetaxel Alone or in Combination With PANVAC(Trademark)-V (Vaccinia) and PANVAC(Trademark)-F (Fowlpox) in Adults With Metastatic Breast Cancer,COMPLETED,docetaxel,TUBB,small_molecule,breast cancer,True,2005.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.016,0.0,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965035,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44000000000000006,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,1.0,0.008,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3109,0.04,0.2044,14.566
NCT02164916,Randomized Phase II Study of Irinotecan and Cetuximab With or Without Vemurafenib in BRAF Mutant Metastatic Colorectal Cancer,COMPLETED,cetuximab,EGFR,antibody,colorectal cancer,True,2014.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.72,0.55,0.65,0.75,0.4,0.55,0.7,1.0,1.0,0.5960482985729967,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,1.0,0.7,0.8879999999999999,0.72,0.5960482985729967,1.0,0.275,0.5,0.3,0.7,0.8,0.85,78.1316,0.295,0.7526,0.3362,0.8592,16.1552
NCT01165021,An Exploratory Phase 2 Study of Pemetrexed/Cisplatin as Pre-operative Chemotherapy in the Treatment of Stage IIIAN2 Nonsquamous Non-Small Cell Lung Cancer,COMPLETED,cisplatin,DNA,small_molecule,nsclc,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.7610274096932292,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.7610274096932292,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8922,11.9598
NCT00114140,A Phase II Study of a Temozolomide-Based Chemoradiotherapy Regimen for High-Risk Low-Grade Gliomas,COMPLETED,temozolomide,DNA,small_molecule,cancer nos,False,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.3,,,,1,1,1,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.0,0.0,0.42,0.3,0.0,0.0,0.1,,,,,0.1325,58.3158,0.0,0.214,0.28,0.0,11.7811
NCT01460940,A Phase II Trial of Panobinostat and Lenalidomide in Patients With Relapsed or Refractory Hodgkin's Lymphoma,COMPLETED,lenalidomide,CRBN,small_molecule,lymphoma,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.04,0.02,1.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.5,0.35,0.15,0.3,1.0,0.03,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1015,0.28,0.4075,12.8872
NCT01530997,Phase II Study of De-intensification of Radiation and Chemotherapy for Low-Risk HPV-related Oropharyngeal Squamous Cell Carcinoma,COMPLETED,cisplatin,DNA,small_molecule,hnscc,True,2012.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.3,0.6134969325153374,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.3,0.21,0.42,0.3,0.6134969325153374,0.65,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.409,0.28,0.5372,11.9033
NCT03531840,Phase II Study of Olaparib in Subjects With Malignant Mesothelioma,COMPLETED,olaparib,PARP1,small_molecule,cancer nos,True,2018.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.65,,,,1,1,0,598.0,0.0007508963210702341,1.0,0.5,0.0,0.0,0.15,1.0,0.7,35.0,1.0,0.7,0.6,1.0,1.0,-0.48,0.5,0.0,0.4,0.6,0.0,0.5,0.7,0.5599999999999999,0.9,1.0,0.79,0.79,0.7,1,1.0,0.6,0.35,0.5,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.682,60.0325,0.295,0.369,0.28,0.0,12.3223
NCT03255018,"Phase 2 Trial of Pembrolizumab in Relapsed and Refractory Gray-Zone Lymphoma (GZL), Primary Central Nervous System Lymphoma (PCNSL), and Other Extranodal Diffuse Large B-cell Lymphomas",COMPLETED,pembrolizumab,PDCD1,antibody,lymphoma,True,2018.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.6,0.65,0.9,0.4,0.68,0.82,0.044,0.0,0.9090909090909091,0.0,0.5,,,,0,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.6100000000000001,0.85,0.9090909090909091,0.022,0.3,0.5,0.3,0.7,0.8,0.54,84.3108,0.295,0.3291,0.353,0.1939,17.1648
NCT01554397,Phase II/III Clinical Trial of Intensity Modulated Radiation Therapy With Concurrent Cisplatin for Stage I-IVA Cervical Carcinoma,COMPLETED,cisplatin,DNA,small_molecule,cervical cancer,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.4642951425554382,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.4642951425554382,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8329,11.9539
NCT00551460,"S0535, A Phase II Study of ATRA, Arsenic Trioxide and Gemtuzumab Ozogamicin in Patients With Previously Untreated High-Risk Acute Promyelocytic Leukemia",COMPLETED,methotrexate,DHFR,small_molecule,leukemia,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.178,0.01,0.14044943820224717,0.0,0.5,,,,1,1,0,445.0,0.0007931820224719102,0.89,1.0,1.0,0.7130500000000001,0.05,0.4,0.7,7.0,0.35,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.7,0.8,0.65,0.65,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8682625,0.0,0.8682625,0.0,0.0,0.05617977528089888,0.03932584269662921,0.32999999999999996,0.3,0.14044943820224717,0.094,0.1,0.5,0.3,0.7,0.8,0.195,45.0345,0.295,0.2017,0.28,0.0997,9.1775
NCT02878785,Multicenter Phase 1/2 Study of Combination Therapy w/ DNA Methyltransferase Inhibitor Decitabine & Poly ADP Ribose Polymerase Inhibitor Talazoparib for Untreated AML in Adults Unfit for Cytotoxic Chemotherapy or R/R AML,COMPLETED,talazoparib,PARP1,small_molecule,leukemia,True,2016.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.285,0.03,0.8596491228070176,0.0,0.65,,,,1,1,0,598.0,0.0007508963210702341,1.0,0.5,0.0,0.0,0.15,1.0,0.7,35.0,1.0,0.7,0.6,1.0,1.0,-0.48,0.5,0.0,0.4,0.6,0.0,0.5,0.7,0.5599999999999999,0.9,1.0,0.79,0.79,0.7,1,1.0,0.6,0.35,0.5,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.10526315789473685,0.0736842105263158,0.72,0.3,0.8596491228070176,0.15749999999999997,0.1,0.5,0.3,0.7,0.8,0.682,60.0325,0.295,0.4162,0.28,0.2936,12.3611
NCT03006848,"A Phase II Trial of Avelumab, A Fully Human Antibody That Targets Cells Expressing PD-L1, in Patients With Recurrent or Progressive Osteosarcoma",COMPLETED,avelumab,CD274,antibody,cancer nos,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.45,,,,1,1,0,929.0,0.0007426555435952638,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.409,93.4383,0.295,0.379,0.28,0.0,18.9372
NCT01470248,"A Single Arm, Two-Stage Phase II Study of Arsenic Trioxide in Previously Treated Small Cell Lung Cancer",COMPLETED,unmapped,UNKNOWN,unknown,cancer nos,True,2011.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT00992225,Phase 2 Evaluation of a Once Every 28 Days Dosing Regimen for LY573636-sodium in Patients With Metastatic Breast Cancer,COMPLETED,unmapped,UNKNOWN,unknown,breast cancer,True,2009.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT00550615,A Phase I/II Study of Dasatinib in Relapsed or Refractory Non-Hodgkin's Lymphoma (NHL) (BMS Protocol 180129),COMPLETED,dasatinib,ABL1,small_molecule,lymphoma,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.126,0.02,0.7936507936507936,0.0,0.8,,,,1,1,0,399.0,0.0007217443609022556,0.798,1.0,1.0,0.5742,0.1,1.0,0.7,13.0,0.65,0.26,0.75,1.0,1.0,-0.77,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.84,0.84,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.8935500000000001,0.0,0.8935500000000001,0.0,0.0,0.15873015873015872,0.11111111111111109,0.51,0.3,0.7936507936507936,0.073,0.1,0.5,0.3,0.7,0.8,0.7145,40.5161,0.295,0.2864,0.28,0.2568,8.4363
NCT04967417,Pembrolizumab With Standard Cytotoxic Chemotherapy in Treatment Naive Non-small Cell Lung Cancer Patients With Asymptomatic Brain Metastases,COMPLETED,pembrolizumab,PDCD1,antibody,nsclc,True,2022.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.92,0.68,0.72,0.95,0.4,0.75,0.88,0.03,0.0,1.0,0.0,0.5,,,,0,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.6380000000000001,0.92,1.0,0.015,0.34,0.5,0.3,0.7,0.8,0.5625,84.3253,0.295,0.3416,0.366,0.2083,17.1792
NCT03003520,"A Phase 2, Open-label, Multicenter Study to Evaluate the Safety and Clinical Activity of Durvalumab in Combination With Rituximab, Cyclophosphamide, Doxorubicin, Vincristine, Prednisone (R-CHOP) or With Lenalidomide Plus R-CHOP (R2-CHOP) in Subjects With Previously Untreated, High-Risk Diffuse Large B-Cell Lymphoma",COMPLETED,durvalumab,CD274,antibody,lymphoma,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.097,0.04,0.9278350515463917,0.0,0.45,,,,1,1,0,929.0,0.0007426555435952638,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.41237113402061853,0.28865979381443296,0.72,0.3,0.9278350515463917,0.0685,0.1,0.5,0.3,0.7,0.8,0.409,93.4383,0.295,0.3996,0.28,0.3761,18.9789
NCT00994123,A Phase 1-2 Trial of MM-121 in Combination With Erlotinib in Three Groups of Patients With Non-Small Cell Lung Cancer,COMPLETED,erlotinib,EGFR,small_molecule,cancer nos,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321
NCT00047879,A Phase II Study of Peg-Interferon Alpha-2B (Peg-Intron(TM)) and Thalidomide in Adults With Recurrent High-Grade Gliomas,COMPLETED,thalidomide,CRBN,small_molecule,cancer nos,True,2002.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.0,0.0,0.15,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.0925,0.28,0.0,12.8446
NCT03248570,Phase 2 Open Label Study of Pembrolizumab in Patients With Metastatic Castration Resistant Prostate Cancer (mCRPC) With or Without DNA Damage Repair Defects,COMPLETED,pembrolizumab,PDCD1,antibody,prostate cancer,True,2018.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.009,0.0,1.0,0.0,0.5,,,,1,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,1.0,0.0045,0.1,0.5,0.3,0.7,0.8,0.42,84.1658,0.295,0.2019,0.28,0.2025,17.0703
NCT02826486,"A Phase IIa, Multicenter, Open-label Study to Assess the Safety and Efficacy of the Combination of BL-8040 and Pembrolizumab in Patients With Metastatic Pancreatic Cancer, the COMBAT Study (KEYNOTE-202)",COMPLETED,pembrolizumab,PDCD1,antibody,pancreatic cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.012,0.0,1.0,0.0,0.5,,,,1,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,1.0,0.006,0.1,0.5,0.3,0.7,0.8,0.42,84.1658,0.295,0.2023,0.28,0.2033,17.0705
NCT03727880,"A Randomized Phase II Study of Pembrolizumab With or Without Defactinib, a Focal Adhesion Kinase Inhibitor Following Chemotherapy as a Neoadjuvant and Adjuvant Treatment for Resectable Pancreatic Ductal Adenocarcinoma (PDAC)",COMPLETED,pembrolizumab,PDCD1,antibody,pancreatic cancer,True,2019.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.012,0.0,1.0,0.0,0.5,,,,1,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,1.0,0.006,0.1,0.5,0.3,0.7,0.8,0.42,84.1658,0.295,0.2023,0.28,0.2033,17.0705
NCT02303262,A Phase II Study of Mocetinostat Administered With Gemcitabine for Patients With Metastatic Leiomyosarcoma With Progression or Relapse Following Prior Treatment With Gemcitabine-Containing Therapy,COMPLETED,gemcitabine,RRM1,small_molecule,cancer nos,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.47,,,,1,1,0,475.0,0.000819562105263158,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.0,0.0,0.24,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.133,0.28,0.0,9.7467
NCT00344773,"An Open-label, Multi-centre Study to Evaluate Efficacy and Safety of Gefitinib as the First-line Treatment for Locally Advanced (IIIB), Metastatic (IV) or Recurrent Pulmonary Adenocarcinoma Patients With Epidermal Growth Factor Receptor (EGFR) Mutation.",COMPLETED,gefitinib,EGFR,small_molecule,cancer nos,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321
NCT00814788,Phase II Trial of Bicalutamide and RAD001 in Patients With Hormone-Independent Prostatic Adenocarcinoma (HIPC) After the First-Line Androgen Deprivation Therapy,COMPLETED,everolimus,MTOR,small_molecule,prostate cancer,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.29,0.6430505415162454,0.0,0.6,,,,1,1,0,557.0,0.0007751023339317773,1.0,1.0,1.0,0.7293,0.05,1.0,0.7,56.0,1.0,1.0,0.55,0.5,0.5,-0.61,1.0,1.0,0.4,0.6,0.0,0.5,0.85,0.68,0.9,1.0,0.8,0.8,0.7,1,1.0,0.15,0.25,0.35,0.0,0.0,0.912325,0.0,0.912325,0.0,0.0,0.29,0.20299999999999999,0.72,0.3,0.6430505415162454,0.645,0.1,0.5,0.3,0.7,0.8,0.4475,56.3369,0.295,0.5425,0.28,0.5385,11.6131
