nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped.1,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped.2,drug_is_mapped.3,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE,_primary_target,_disease,pubmed_total_raw,pubmed_clinical_trial_raw,pubmed_recent_raw,pubmed_status,pubmed_data_missing,log_pubmed_total_raw,log_pubmed_clinical_trial_raw,log_pubmed_recent_raw,clinical_publication_fraction
NCT04266795,"A Randomized, Open-label, Controlled, Phase 2 Study of Pevonedistat, Venetoclax, and Azacitidine Versus Venetoclax Plus Azacitidine in Adults With Newly Diagnosed Acute Myeloid Leukemia Who Are Unfit for Intensive Chemotherapy",COMPLETED,venetoclax,BCL2,small_molecule,leukemia,True,2020.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.9,0.75,0.8,0.92,0.4,0.7,0.85,1.0,1.0,0.4936235708003518,0.0,0.7,,,,0,1,0,570.0,0.0007448929824561,1.0,1.0,1.0,0.7835000000000001,0.05,1.0,0.7,16.0,0.8,0.32,0.65,1.0,1.0,-0.52,1.0,1.0,0.4,0.6,0.0,0.5,0.78,0.6240000000000001,0.8,0.9,0.81,0.81,0.7,1,1.0,0.25,0.4,0.55,0.0,0.0,0.905875,0.0,0.905875,0.0,0.0,0.018909410729991204,0.013236587510993842,0.8400000000000001,0.9,0.4936235708003518,1.0,0.375,0.5,0.3,0.7,0.8,0.858,57.798,0.295,0.7255,0.3662,0.4561,12.0492,bcl2,leukemia,6822.0,129.0,1347.0,complete,0,8.828054536815424,4.867534450455582,7.206377291472252,0.018909410729991204
NCT02927301,"A Phase II, Open-Label, Multicenter, Single-Arm Study to Investigate the Efficacy and Safety of Atezolizumab as Neoadjuvant and Adjuvant Therapy in Patients With Stage IB, II, IIIA, or Selected IIIB Resectable and Untreated Non-Small Cell Lung Cancer",COMPLETED,atezolizumab,CD274,antibody,nsclc,True,2017.0,1,1,1,completed+positive_text+results,1,1.0,0.88,0.62,0.68,0.92,0.4,0.72,0.85,0.097,0.02,1.0,0.0,0.45,,,,0,1,0,929.0,0.0007426555435952,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.020618556701030927,0.014432989690721649,0.952,0.88,1.0,0.0585,0.31,0.5,0.3,0.7,0.8,0.5365,93.5893,0.295,0.5254,0.3585,0.2362,19.064,cd274,nsclc,97.0,2.0,42.0,complete,0,4.584967478670572,1.0986122886681098,3.7612001156935624,0.020618556701030927
NCT01093586,Umbilical Cord Blood (UCB) Allogeneic Stem Cell Transplant for Hematologic Malignancies,COMPLETED,cyclophosphamide,DNA,small_molecule,lymphoma,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.32349076292803586,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.01592332070804669,0.011146324495632682,0.42,0.3,0.32349076292803586,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.4209,11.9127,dna,lymphoma,12937.0,206.0,1674.0,complete,0,9.46792399660393,5.332718793265369,7.423568444259167,0.01592332070804669
NCT00399529,"A Feasibility Study of Combination Therapy With Trastuzumab, Cyclophosphamide, and an Allogeneic GM-CSF-secreting Breast Tumor Vaccine for HER-2/Neu-Overexpressing Metastatic Breast Cancer.",COMPLETED,trastuzumab,ERBB2,antibody,breast cancer,True,2006.0,1,1,1,completed+positive_text+results,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.38055624534392846,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.8,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.046684877079711945,0.03267941395579836,0.98,0.95,0.38055624534392846,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.4443,15.4274,erbb2,breast cancer,4027.0,188.0,613.0,complete,0,8.301025253838453,5.241747015059643,6.419994928147142,0.046684877079711945
NCT00859937,Phase II Trial of Dasatinib (BMS 354825) for Recurrent or Metastatic c-KIT Expressing Adenoid Cystic Carcinoma and Non-adenoid Cystic Malignant Salivary Tumors,COMPLETED,dasatinib,ABL1,small_molecule,cancer nos,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.8,,,,1,1,0,399.0,0.0007217443609022,0.798,1.0,1.0,0.5742,0.1,1.0,0.7,13.0,0.65,0.26,0.75,1.0,1.0,-0.77,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.84,0.84,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.8935500000000001,0.0,0.8935500000000001,0.0,0.0,0.0,0.0,0.51,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.7145,40.5161,0.295,0.2645,0.28,0.0,8.4062,abl1,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT01087970,Phase 2 Study of Pemetrexed in Combination With Carboplatin or Cisplatin and Cetuximab in Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck,COMPLETED,cetuximab,EGFR,antibody,hnscc,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.7,0.4633360193392425,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.05640612409347301,0.0394842868654311,0.72,0.3,0.4633360193392425,0.85,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.614,0.28,0.4422,16.0273,egfr,hnscc,1241.0,70.0,230.0,complete,0,7.124478262493424,4.2626798770413155,5.442417710521793,0.05640612409347301
NCT00335829,Phase II Trial of Bevacizumab Combined With Transarterial Chemoembolization (TACE) for Hepatocellular Carcinoma,COMPLETED,bevacizumab,VEGFA,antibody,hepatocellular carcinoma,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.365,0.07,0.9863013698630136,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.019178082191780823,0.013424657534246575,0.72,0.3,0.9863013698630136,0.2175,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.4642,0.28,0.3104,12.1244,vegfa,hepatocellular carcinoma,365.0,7.0,144.0,complete,0,5.902633333401366,2.0794415416798357,4.976733742420574,0.019178082191780823
NCT00494481,"A Phase II, Double-blind, Placebo Controlled, Randomized Study to Assess the Efficacy and Safety of ZD6474 in Combination With Docetaxel (Taxotere™) vs Docetaxel Alone as 2nd Line Treatment for Advanced Breast Cancer (ABC).",COMPLETED,docetaxel,TUBB,small_molecule,breast cancer,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.016,0.01,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0625,0.04375,0.63,0.3,1.0,0.013000000000000001,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3124,0.04,0.2295,14.5688,tubb,breast cancer,16.0,1.0,7.0,complete,0,2.833213344056216,0.6931471805599453,2.0794415416798357,0.0625
NCT00577122,"MPA Revisited: A Phase II Study of Anti-Metastatic, Anti-Angiogenic Therapy in Postmenopausal Patients With Hormone Receptor Negative Breast Cancer. A Translational Breast Cancer Research Consortium (TBCRC) Trial",COMPLETED,cyclophosphamide,DNA,small_molecule,breast cancer,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.5073016357189156,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.01731040530750753,0.012117283715255271,0.42,0.3,0.5073016357189156,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.4582,11.9164,dna,breast cancer,26227.0,454.0,5322.0,complete,0,10.17458282138351,6.12029741895095,8.579792333172758,0.01731040530750753
NCT00767819,"Multicenter, Triple-arm, Single-stage, Phase II Trial to Determine the Preliminary Efficacy and Safety of RAD001 in Patients With Histological Evidence of Progressive or Metastatic Bone or Soft Tissue Sarcomas",COMPLETED,everolimus,MTOR,small_molecule,cancer nos,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.6,,,,1,1,0,557.0,0.0007751023339317,1.0,1.0,1.0,0.7293,0.05,1.0,0.7,56.0,1.0,1.0,0.55,0.5,0.5,-0.61,1.0,1.0,0.4,0.6,0.0,0.5,0.85,0.68,0.9,1.0,0.8,0.8,0.7,1,1.0,0.15,0.25,0.35,0.0,0.0,0.912325,0.0,0.912325,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.4475,56.3369,0.295,0.349,0.28,0.0,11.5206,mtor,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT01962103,"A Phase 1/2, Multicenter, Open-label, Dose-finding Study to Assess the Safety, Tolerability, and Preliminary Efficacy of Weekly Nab-paclitaxel in Pediatric Patients With Recurrent or Refractory Solid Tumors.",COMPLETED,paclitaxel,TUBB,small_molecule,melanoma,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.002,0.0,0.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,0.0,0.001,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3088,0.04,0.0006,14.5452,tubb,melanoma,2.0,0.0,0.0,complete,0,1.0986122886681098,0.0,0.0,0.0
NCT01763788,"An Open-Label, Multicenter, Phase 1b/2 Study to Evaluate Necitumumab in Combination With Gemcitabine and Cisplatin in the First-Line Treatment of Patients With Advanced (Stage IV) Squamous Non-Small Cell Lung Cancer (NSCLC)",COMPLETED,gemcitabine,RRM1,small_molecule,nsclc,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.155,0.15,0.11290322580645161,0.0,0.47,,,,1,1,0,475.0,0.0008195621052631,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.0967741935483871,0.06774193548387096,0.24,0.3,0.11290322580645161,0.1525,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.1787,0.28,0.1142,9.7672,rrm1,nsclc,155.0,15.0,7.0,complete,0,5.049856007249537,2.772588722239781,2.0794415416798357,0.0967741935483871
NCT02593175,"Women's Triple-Negative First-Line Study: A Phase II Trial of Panitumumab, Carboplatin and Paclitaxel (PaCT) in Patients With Localized Triple-Negative Breast Cancer (TNBC) With Tumors Predicted Insensitive to Standard Neoadjuvant Chemotherapy",COMPLETED,panitumumab,EGFR,antibody,breast cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.65,0.4,0.55,0.7,0.4,0.6,0.65,1.0,1.0,0.5023817925194072,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.024170783345095273,0.01691954834156669,0.86,0.65,0.5023817925194072,1.0,0.2,0.5,0.3,0.7,0.8,0.8125,78.1171,0.295,0.7395,0.33,0.4599,16.0994,egfr,breast cancer,5668.0,137.0,1139.0,complete,0,8.642768014324304,4.927253685157205,7.038783541388542,0.024170783345095273
NCT00712881,"Prospective, Open-Label, Randomized Study of Combination Therapy of MYOCET® Plus Cyclophosphamide and Trastuzumab Versus Free Doxorubicin Plus Cyclophosphamide Alone, Each Followed by Docetaxel and Trastuzumab, in Neoadjuvant Setting in Treatment-Naive Patients With HER2-Positive Breast Cancer",COMPLETED,trastuzumab,ERBB2,antibody,breast cancer,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.38055624534392846,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.8,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.046684877079711945,0.03267941395579836,0.98,0.95,0.38055624534392846,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.4443,15.4274,erbb2,breast cancer,4027.0,188.0,613.0,complete,0,8.301025253838453,5.241747015059643,6.419994928147142,0.046684877079711945
NCT00859222,Phase I/II Study of LBH589 and Bevacizumab in Patients With Recurrent High Grade Glioma,COMPLETED,bevacizumab,VEGFA,antibody,cancer nos,True,2009.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.399,0.28,0.0,12.0803,vegfa,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT03093831,A Phase II Investigator Sponsored Multi-Centre Trial of the Bruton's Tyrosine Kinase (BTK) Inhibitor Ibrutinib in Patients With Relapsed or Refractory Marginal Zone Lymphoma,TERMINATED,ibrutinib,BTK,small_molecule,lymphoma,True,2016.0,0,0,0,terminated+negative_text,1,1.0,0.9,0.7,0.75,0.93,0.4,0.65,0.85,1.0,0.87,1.0,0.0,0.65,,,,0,1,0,529.0,0.0007996710775047,1.0,0.5,0.1,0.796,0.05,1.0,0.7,14.0,0.7,0.28,0.6,1.0,1.0,-0.65,1.0,1.0,0.4,0.6,0.0,0.5,0.75,0.6000000000000001,0.9,1.0,0.77,0.77,0.7,1,1.0,0.3,0.4,0.65,0.0,0.0,0.554,0.0,0.554,0.0,0.5,0.0688836104513064,0.04821852731591448,0.78,0.9,1.0,0.935,0.35,0.5,0.3,0.7,0.8,0.831,53.4664,0.295,0.679,0.3575,0.5671,11.1767,btk,lymphoma,1263.0,87.0,552.0,complete,0,7.142036574706803,4.477336814478207,6.315358001522335,0.0688836104513064
NCT00126672,A Phase II Multi-Center Study of Rapamycin for Treating Kidney Angiomyolipomas in TSC or LAM Patients,COMPLETED,unmapped,UNKNOWN,unknown,renal cell carcinoma,True,2005.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625,unknown,renal cell carcinoma,,,,,1,,,,
NCT04452877,"An Open-Label, Single-arm Study to Evaluate the Safety and Efficacy of Dabrafenib in Combination With Trametinib in Chinese Patients With BRAF V600E Mutation-Positive Metastatic Non-Small Cell Lung Cancer",COMPLETED,dabrafenib,BRAF,small_molecule,cancer nos,True,2020.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.349,0.28,0.0,14.2208,braf,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT01951157,A Randomized-Controlled Three-arm Phase II Study of Lurbinectedin (PM01183) Alone or In Combination With Gemcitabine and a Control Arm With Docetaxel as Second-Line Treatment in Unresectable Non-Small Cell Lung Cancer (NSCLC) Patients,COMPLETED,gemcitabine,RRM1,small_molecule,nsclc,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.155,0.15,0.11290322580645161,0.0,0.47,,,,1,1,0,475.0,0.0008195621052631,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.0967741935483871,0.06774193548387096,0.24,0.3,0.11290322580645161,0.1525,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.1787,0.28,0.1142,9.7672,rrm1,nsclc,155.0,15.0,7.0,complete,0,5.049856007249537,2.772588722239781,2.0794415416798357,0.0967741935483871
NCT00216203,A Phase I-IIa Dose-Ranging Study of Pemetrexed (Alimta) Plus Cetuximab (Erbitux) in Patients With Recurrent Non-Small Cell Lung Cancer (NSCLC): Hoosier Oncology Group LUN04-79,COMPLETED,cetuximab,EGFR,antibody,nsclc,True,2005.0,1,1,1,completed+positive_text+results,1,1.0,0.92,0.85,0.8,0.95,0.4,0.75,0.9,1.0,1.0,0.7803305371228245,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.07011393514460999,0.049079754601226995,0.968,0.92,0.7803305371228245,1.0,0.425,0.5,0.3,0.7,0.8,0.9175,78.1816,0.295,0.7986,0.3788,0.5334,16.1651,egfr,nsclc,15974.0,1120.0,4986.0,complete,0,9.678780279245736,7.02197642307216,8.514589805546123,0.07011393514460999
NCT03101254,A Phase I/II Study of LY3022855 With BRAF/MEK Inhibition in Patients With Melanoma,COMPLETED,vemurafenib,BRAF,small_molecule,melanoma,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.9,0.88,0.95,0.4,0.72,0.9,1.0,1.0,0.5619950825430278,0.0,0.75,,,,0,1,0,689.0,0.0007610406386066,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.04086172579323264,0.028603208055262848,0.98,0.95,0.5619950825430278,1.0,0.45,0.5,0.3,0.7,0.8,0.9045,69.6788,0.295,0.791,0.3795,0.4783,14.4543,braf,melanoma,8541.0,349.0,1920.0,complete,0,9.052750451401412,5.857933154483459,7.560601162768557,0.04086172579323264
NCT03892642,Phase Ib Study of Avelumab Plus Bacille Calmette-Guerin (BCG) in Patients With Non-muscle Invasive Bladder Cancer (ABC Trial),COMPLETED,avelumab,CD274,antibody,bladder cancer,True,2019.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.6,0.65,0.9,0.4,0.7,0.82,0.042,0.01,1.0,0.0,0.45,,,,0,1,0,929.0,0.0007426555435952,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.023809523809523808,0.016666666666666663,0.94,0.85,1.0,0.026000000000000002,0.3,0.5,0.3,0.7,0.8,0.529,93.5833,0.295,0.5088,0.355,0.2216,19.0556,cd274,bladder cancer,42.0,1.0,20.0,complete,0,3.7612001156935624,0.6931471805599453,3.044522437723423,0.023809523809523808
NCT02454842,"A Phase 2 Study of TH-4000 (Tarloxotinib) in Patients With EGFR-Mutant, T790M-Negative, Advanced Non-Small Cell Lung Cancer Progressing on an EGFR Tyrosine Kinase Inhibitor",TERMINATED,unmapped,UNKNOWN,unknown,nsclc,True,2015.0,0,0,0,terminated+efficacy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625,unknown,nsclc,,,,,1,,,,
NCT00361231,"Phase II Study of Gemcitabine, Oxaliplatin in Combination With Bevacizumab (Avastin) in Unresectable or Metastatic Biliary Tract and Gallbladder Cancer",COMPLETED,bevacizumab,VEGFA,antibody,bladder cancer,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.107,0.0,0.9345794392523363,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.9345794392523363,0.0535,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.415,0.28,0.2163,12.1051,vegfa,bladder cancer,107.0,0.0,40.0,complete,0,4.68213122712422,0.0,3.713572066704308,0.0
